"No.","Time","Source","Destination","Protocol","Length","Info"
"1040","17.011085","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1041","17.014149","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1042","17.014149","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1043","17.015746","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=19806 Win=64512 Len=0"
"1044","17.016703","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1045","17.017862","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1046","17.018960","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1047","17.018960","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=19806 Ack=311 Win=14600 Len=80"
"1048","17.020278","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1049","17.020278","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1050","17.020385","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1051","17.023452","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1052","17.025183","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1053","17.026335","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1054","17.026335","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1055","17.027584","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1056","17.028167","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1057","17.029351","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1058","17.030401","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1059","17.032374","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1060","17.034885","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1061","17.037912","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1062","17.037912","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1063","17.038053","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1064","17.038053","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1065","17.038954","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1066","17.038954","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1067","17.039035","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1068","17.040196","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1069","17.040196","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1070","17.040266","192.168.100.1","192.168.100.102","UDP","333","57128  >  10920 Len=291"
"1071","17.041462","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1072","17.041462","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1073","17.041581","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1074","17.042700","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1075","17.042700","192.168.100.1","192.168.100.102","UDP","1467","57128  >  10920 Len=1425"
"1076","17.062398","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=19886 Win=64512 Len=0"
"1077","17.064062","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1078","17.064062","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1079","17.066946","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=19886 Ack=311 Win=14600 Len=80"
"1080","17.066946","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1081","17.067184","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1082","17.067184","192.168.100.1","192.168.100.102","UDP","1463","57128  >  10920 Len=1421"
"1083","17.079000","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1084","17.108007","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=19966 Win=64512 Len=0"
"1085","17.111077","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1086","17.111077","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1087","17.111077","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1088","17.111195","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1089","17.112073","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1090","17.112073","192.168.100.1","192.168.100.102","UDP","74","57128  >  10920 Len=32"
"1091","17.112073","192.168.100.1","192.168.100.102","ICMP","98","Echo (ping) request  id=0x1e25, seq=0/0, ttl=64 (reply in 1092)"
"1092","17.112454","192.168.100.102","192.168.100.1","ICMP","98","Echo (ping) reply    id=0x1e25, seq=0/0, ttl=128 (request in 1091)"
"1093","17.116670","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=19966 Ack=311 Win=14600 Len=120"
"1094","17.120068","192.168.100.1","192.168.100.255","UDP","86","46573  >  8668 Len=44"
"1095","17.129309","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1096","17.130826","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"1097","17.152049","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1098","17.152049","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1099","17.152180","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1100","17.152180","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1101","17.153124","192.168.100.1","192.168.100.102","UDP","1462","57128  >  10920 Len=1420"
"1102","17.170434","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20086 Win=64256 Len=0"
"1103","17.174967","192.168.100.1","192.168.100.102","TCP","280","8888  >  65382 [PSH, ACK] Seq=20086 Ack=311 Win=14600 Len=226"
"1104","17.179640","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1105","17.195225","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1106","17.195225","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1107","17.195340","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1108","17.195340","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1109","17.196313","192.168.100.1","192.168.100.102","UDP","1470","57128  >  10920 Len=1428"
"1110","17.216160","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20312 Win=64000 Len=0"
"1111","17.220405","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=20312 Ack=311 Win=14600 Len=80"
"1112","17.225410","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1113","17.225410","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1114","17.225410","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1115","17.225619","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1116","17.226483","192.168.100.1","192.168.100.102","UDP","1470","57128  >  10920 Len=1428"
"1117","17.230115","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1118","17.262429","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20392 Win=64000 Len=0"
"1119","17.265453","192.168.100.1","192.168.100.102","TCP","238","8888  >  65382 [PSH, ACK] Seq=20392 Ack=311 Win=14600 Len=184"
"1120","17.266901","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1121","17.266901","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1122","17.267021","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1123","17.267021","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1124","17.268034","192.168.100.1","192.168.100.102","UDP","1467","57128  >  10920 Len=1425"
"1125","17.280558","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1126","17.308926","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20576 Win=65280 Len=0"
"1127","17.309152","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1128","17.309152","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1129","17.309311","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1130","17.309311","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1131","17.310288","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1132","17.310288","192.168.100.1","192.168.100.102","UDP","74","57128  >  10920 Len=32"
"1133","17.315561","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=20576 Ack=311 Win=14600 Len=120"
"1134","17.330952","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1135","17.349541","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1136","17.350550","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1137","17.350550","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1138","17.350550","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1139","17.350634","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1140","17.350634","192.168.100.1","192.168.100.102","UDP","59","57128  >  10920 Len=17"
"1141","17.370634","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20696 Win=65280 Len=0"
"1142","17.374137","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=20696 Ack=311 Win=14600 Len=120"
"1143","17.381285","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1144","17.391959","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1145","17.391959","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1146","17.392944","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1147","17.392944","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1148","17.392944","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1149","17.393038","192.168.100.1","192.168.100.102","UDP","78","57128  >  10920 Len=36"
"1150","17.417235","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20816 Win=65280 Len=0"
"1151","17.419976","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=20816 Ack=311 Win=14600 Len=80"
"1152","17.425105","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1153","17.426274","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1154","17.426274","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1155","17.426274","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1156","17.426274","192.168.100.1","192.168.100.102","UDP","1464","57128  >  10920 Len=1422"
"1157","17.431652","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1158","17.463662","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20896 Win=65024 Len=0"
"1159","17.467993","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=20896 Ack=311 Win=14600 Len=80"
"1160","17.467993","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1161","17.468156","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1162","17.468156","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1163","17.468156","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1164","17.469087","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1165","17.469087","192.168.100.1","192.168.100.102","UDP","78","57128  >  10920 Len=36"
"1166","17.481965","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1167","17.509379","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1168","17.509379","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1169","17.509488","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1170","17.509488","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1171","17.510530","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1172","17.510530","192.168.100.1","192.168.100.102","UDP","79","57128  >  10920 Len=37"
"1173","17.511289","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=20976 Win=65024 Len=0"
"1174","17.514394","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=20976 Ack=311 Win=14600 Len=120"
"1175","17.532668","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1176","17.556928","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=311 Ack=21096 Win=64768 Len=0"
"1177","17.583163","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1178","17.633502","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1179","17.664243","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1180","17.664243","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1181","17.664243","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1182","17.664382","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1183","17.665226","192.168.100.1","192.168.100.102","UDP","1462","57128  >  10920 Len=1420"
"1184","17.665226","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1185","17.665275","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1186","17.665275","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1187","17.665275","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1188","17.665275","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1189","17.665275","192.168.100.1","192.168.100.102","UDP","67","57128  >  10920 Len=25"
"1190","17.666369","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1191","17.666369","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1192","17.666369","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1193","17.666455","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1194","17.666455","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1195","17.666455","192.168.100.1","192.168.100.102","UDP","74","57128  >  10920 Len=32"
"1196","17.666455","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1197","17.670294","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1198","17.674952","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1199","17.676131","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1200","17.676131","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1201","17.676189","192.168.100.1","192.168.100.102","UDP","72","57128  >  10920 Len=30"
"1202","17.684010","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1203","17.708493","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1204","17.708493","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1205","17.708631","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1206","17.708631","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1207","17.709924","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1208","17.709924","192.168.100.1","192.168.100.102","UDP","67","57128  >  10920 Len=25"
"1209","17.734422","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"1210","17.751598","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1211","17.751598","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1212","17.751734","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1213","17.751734","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1214","17.752589","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1215","17.752589","192.168.100.1","192.168.100.102","UDP","83","57128  >  10920 Len=41"
"1216","17.767925","192.168.100.1","192.168.100.102","TCP","574","8888  >  65382 [PSH, ACK] Seq=21096 Ack=311 Win=14600 Len=520"
"1217","17.783050","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1218","17.783050","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"1219","17.783201","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
